"","ensembl_gene_id","external_gene_name","logFC","logCPM","LR","PValue","FDR","DE","aveGc","aveLength","rankstat"
"33","ENSDARG00000026726","anxa1a",-0.911330131952289,6.88357969925279,31.9088786765374,1.61576915854844e-08,9.49680563612287e-06,TRUE,0.448661144288191,865,-7.79162068584469
"34","ENSDARG00000104899","CR931813.2",0.797276959217353,2.22291128252462,31.240025630649,2.2801600905319e-08,1.30076426811637e-05,TRUE,NA,NA,7.6420346600198
"35","ENSDARG00000093699","si:ch73-27e22.4",-1.11597696006274,0.776462665857609,30.8182795851084,2.83356110595293e-08,1.57027860603037e-05,TRUE,0.399642218246869,1398,-7.54766741732917
"36","ENSDARG00000042708","tuba8l",-0.595215460844436,6.54025694133554,30.4333644940143,3.45533761551135e-08,1.86165912195717e-05,TRUE,0.490848585690516,1803,-7.46150951199742
"37","ENSDARG00000054753","col10a1a",-0.865198190190027,5.9928462674778,30.0677671034701,4.17208471297112e-08,2.18707446196724e-05,TRUE,0.494884425918909,2639,-7.37964688193237
"38","ENSDARG00000002192","aspn",-0.796058658755797,3.20249071226143,29.935443674731,4.46672591820092e-08,2.27991094498487e-05,TRUE,0.403529138611563,1436,-7.35001069536
"39","ENSDARG00000111240","dhrs13a.2",-0.690050709958994,3.06346561258873,29.6849409363966,5.08281425581887e-08,2.52785295656058e-05,TRUE,0.507827788649706,1022,-7.29389576067834
"40","ENSDARG00000095082","ITLN1 (1 of many)",1.22173696903926,2.51784563117133,29.2473851946914,6.37021323779258e-08,3.08891639900562e-05,TRUE,0.409139784946237,1860,7.19584602976094
"41","ENSDARG00000090946","si:zfos-364h11.2",-1.06478500746317,2.00888405620507,27.9406045162203,1.25096898621324e-07,5.91799864794928e-05,TRUE,0.412302786169856,3972,-6.90275345711986
"42","ENSDARG00000061196","emilin2a",-0.77360716710674,4.17437748564277,27.4034147940551,1.65139373540963e-07,7.62629354571551e-05,TRUE,0.480327868852459,2033,-6.78214936724052
"43","ENSDARG00000077620","cdca7a",-1.02010553288175,1.69086496993286,27.2863960745427,1.75441411603392e-07,7.91363167316139e-05,TRUE,0.515737580583997,1318,-6.75586788697863
"44","ENSDARG00000074844","CABZ01061495.1",-0.584760510200249,3.50822120515649,27.1064303329188,1.92556371122699e-07,8.34509786021013e-05,TRUE,0.378879110699398,6477,-6.71544210727934
"45","ENSDARG00000002403","nusap1",-0.795198538387144,2.05010820624741,27.0958635632559,1.93611777536325e-07,8.34509786021013e-05,TRUE,0.42953718148726,1923,-6.71306822779487
"46","ENSDARG00000007377","odc1",-0.672830164791349,2.7910199389312,26.8693499822298,2.17683878279039e-07,9.15566347244434e-05,TRUE,0.474643584521385,1964,-6.66217373372287
"47","ENSDARG00000095643","si:dkey-253d23.3",-1.04494887403704,2.06178396926692,26.8326411919291,2.21858209530256e-07,9.15566347244434e-05,TRUE,0.381382424452935,1440,-6.65392449623423
"48","ENSDARG00000016771","tfa",-0.671676382986573,8.5547050290063,26.6213563618719,2.47492844272422e-07,0.000100007733489748,TRUE,0.418831972284088,2309,-6.60643735324729
"49","ENSDARG00000097080","si:ch73-181m17.1",-1.65835601968728,2.0972575163967,26.5052430549101,2.6282381479942e-07,0.000104035320649991,TRUE,0.44273127753304,7264,-6.5803352853551
"50","ENSDARG00000040004","si:ch211-244a23.1",-0.692229585749086,2.7525121568561,26.3389189436946,2.8645768949433e-07,0.00011112266690864,TRUE,0.467959130206969,9542,-6.54293951532348
"51","ENSDARG00000053315","tmprss3a",-1.07002430674116,1.92999063270736,26.0358991765198,3.35127535743299e-07,0.000127453601632883,TRUE,0.488841978287093,1658,-6.4747898869064
"52","ENSDARG00000040944","ntd5",-0.468030636569106,4.54871191687992,25.5557465698697,4.29784126661634e-07,0.000159063405247874,TRUE,0.457494407158837,1788,-6.36674962846897
"53","ENSDARG00000054292","si:ch211-14a17.11",-0.80746206906625,2.27682299195753,25.4736754880703,4.48460338576728e-07,0.000159063405247874,TRUE,0.449627470035633,772,-6.34827595952941
"54","ENSDARG00000115701","crygm2d9",0.599624681875452,6.26902085358121,25.4727916904577,4.48665822790316e-07,0.000159063405247874,TRUE,0.446945337620579,778,6.34807701167685
"55","ENSDARG00000114577","si:dkey-159n16.2",0.633189256519087,4.05784447022028,25.4625841076386,4.51045952187723e-07,0.000159063405247874,TRUE,0.439988423533303,6047,6.34577921030622
"56","ENSDARG00000014803","cryba1l2",0.519039708123086,5.57047547461617,25.0640446704382,5.54573451846012e-07,0.000191716868625787,TRUE,0.430401863715783,1717,6.25604092450347
"57","ENSDARG00000019995","bmp4",0.524759242711879,3.44030471377288,25.0335697572293,5.63407997095787e-07,0.000191716868625787,TRUE,0.404546974256102,2991,6.24917699286689
"58","ENSDARG00000042018","fhl2a",-0.460092330309217,4.93113951258622,24.8085471645378,6.33160917033572e-07,0.000211737743910055,TRUE,0.47835094261446,1207,-6.1984859005698
"59","ENSDARG00000035700","zgc:101664",-0.786081910104719,1.54741046272986,24.5566987959701,7.21550611584804e-07,0.000237206706140658,TRUE,0.433191489361702,1175,-6.14173320086834
"60","ENSDARG00000040192","nenf",-0.983845052411317,1.78459446482802,24.4815466006667,7.50249639779577e-07,0.000242530700219411,TRUE,0.403195131228604,1314,-6.12479420442264
"61","ENSDARG00000069817","crygm2d17",0.802494828518738,7.42808800242145,24.304504619665,8.22464970986792e-07,0.000260853033928539,TRUE,0.404787424080029,1400,6.08488258970759
"62","ENSDARG00000052122","rag1",-0.812963532258814,2.88240327721708,24.258951727312,8.42147738224228e-07,0.000260853033928539,TRUE,0.454202022550273,4302,-6.07461171340861
"63","ENSDARG00000062152","chaf1a",-0.589901411328362,3.40881465953309,24.2472612350679,8.47274754459576e-07,0.000260853033928539,TRUE,0.505688375927453,3032,-6.07197573371142
"64","ENSDARG00000104600","CABZ01070527.1",0.750939879932761,4.1011772826075,24.0594966141643,9.34044594323464e-07,0.000283073889867155,TRUE,NA,NA,6.02963238864542
"65","ENSDARG00000071347","aftphb",0.56625195835471,3.34887684201043,23.9994216027241,9.63646451154639e-07,0.000287552101024544,TRUE,0.427881297446515,1449,6.01608227364473
"66","ENSDARG00000092243","BX005065.1",3.11036126107753,0.767626335734809,23.9634818929167,9.81803580064926e-07,0.000288531246044535,TRUE,NA,NA,6.00797538861463
"67","ENSDARG00000100311","si:dkey-165e24.1",-1.11581231347233,1.18559233451704,23.8130001342945,1.0616302041184e-06,0.000307334021478814,TRUE,0.438481385919646,3391,-5.97402673398749
"68","ENSDARG00000094210","fthl31",0.721720726667007,4.52370205000345,23.5632805881778,1.20872258929126e-06,0.000340598055437935,TRUE,0.469130028063611,713,5.91767336147525
"69","ENSDARG00000071604","si:ch211-156p11.1",-0.750495506262146,1.64338831406892,23.5586177783806,1.2116552807392e-06,0.000340598055437935,TRUE,0.416851441241685,2932,-5.91662092057168
"70","ENSDARG00000039422","fuom",-0.923275979238087,0.393504689315724,23.2333481488268,1.43487462565053e-06,0.000397583260558825,TRUE,0.342230695900858,1049,-5.84318604441213
"71","ENSDARG00000056386","TMC1",-1.28469788161903,0.500523183506486,23.1667283791758,1.48545318598402e-06,0.000405800704159802,TRUE,0.465428276573787,2907,-5.82814103042321
"72","ENSDARG00000104403","oscp1a",1.09236324999858,0.393697183155391,23.0717810425035,1.56064457431226e-06,0.000420420307824454,TRUE,0.488170802077323,1733,5.806695993152
"73","ENSDARG00000067520","zgc:158482",-0.621573731730043,2.83261614532057,22.8590331958501,1.74328087612849e-06,0.000457333592164882,TRUE,0.601931875953228,1967,-5.7586326340459
"74","ENSDARG00000052779","zgc:153932",-1.03960129268369,3.8710961571836,22.8573280769878,1.74482809961854e-06,0.000457333592164882,TRUE,0.460199004975124,3015,-5.75824735326899
"75","ENSDARG00000092890","si:ch73-44m9.5",3.47522796306011,1.38806443026508,22.7906188343491,1.80645347778916e-06,0.000467172955402648,TRUE,0.348790322580645,496,5.74317321848545
"76","ENSDARG00000093997","si:dkey-9i23.15",-0.640748862010638,2.04645860889753,22.687937508254,1.90560373598661e-06,0.000486330132410476,TRUE,0.412876137158852,1429,-5.71996740441463
"77","ENSDARG00000024488","top2a",-0.689341994687888,3.45397341028477,22.586267102316,2.00915634965579e-06,0.000506098656596411,TRUE,0.458940081164956,4189,-5.6969862657651
"78","ENSDARG00000038668","gbp1",-0.915790111242205,1.99541823252105,22.4567317450326,2.14930901964517e-06,0.000528743442643539,TRUE,0.446252676659529,1168,-5.66770113877638
"79","ENSDARG00000039051","hhatla",-0.504417270739156,6.91972881720946,22.4313811223911,2.17786428983009e-06,0.000528743442643539,TRUE,0.413759572140513,4114,-5.6619691861111
"80","ENSDARG00000071543","si:dkey-42i9.7",1.3075963157913,0.755250411037056,22.4287629881803,2.18083498718721e-06,0.000528743442643539,TRUE,0.438213914849429,963,5.66137719405688
"81","ENSDARG00000086917","crygm2d2",0.533488033686023,8.87135000557806,22.2957890771389,2.33718559968512e-06,0.000559654961623366,TRUE,0.449498327759197,748,5.63130679821174
"82","ENSDARG00000024278","adh8b",-0.699520736498719,5.92389657231636,22.2336761948856,2.41402374441859e-06,0.000571004933496866,TRUE,0.427063339731286,1042,-5.61725846248256
"83","ENSDARG00000105183","CT009487.2",0.891864324167314,2.83193375517532,22.1947694624923,2.46343996998137e-06,0.000575673272985045,TRUE,NA,NA,5.6084580163091
"84","ENSDARG00000062618","kcnj12b",-0.577582882824653,3.40856059240025,22.0836690868461,2.61020929074828e-06,0.000602709754801829,TRUE,0.484908954851584,2004,-5.58332466884065
"85","ENSDARG00000090847","si:ch211-209l18.4",-0.905488007034079,2.61796933619675,22.0582850054076,2.64495587877695e-06,0.000603547814408915,TRUE,0.365625834000534,3747,-5.57758156815187
"86","ENSDARG00000024847","col5a2b",-0.823672362684099,2.87542132446914,22.0057759599062,2.71831193564075e-06,0.000613074166321953,TRUE,0.555351307189543,4896,-5.56570070795884
"87","ENSDARG00000093628","s100a11",-0.73588676467621,2.51979046704765,21.9243019028515,2.83619428128858e-06,0.00063033533225198,TRUE,0.411255411255411,462,-5.54726402299475
"88","ENSDARG00000117693","CR318673.1",0.630086320666033,3.09631940887893,21.908367106183,2.85984271180523e-06,0.00063033533225198,TRUE,NA,NA,5.54365785193162
"89","ENSDARG00000015998","wdhd1",-0.780646226816075,1.01102811885406,21.8128695559654,3.00577231758624e-06,0.000655055728897784,TRUE,0.488518342067651,2624,-5.52204391961101
"90","ENSDARG00000053323","zgc:112285",0.552984827446532,6.52818042225068,21.7178524647131,3.1583832414889e-06,0.000680666681687985,TRUE,0.462534327187132,1274,5.50053517338869
"91","ENSDARG00000014805","fhl5",-0.966360640608339,1.12998144346599,21.5398859838897,3.46545475688266e-06,0.000732596269788442,TRUE,0.443824701195219,1255,-5.46023976669554
"92","ENSDARG00000069846","zgc:162944",-0.576344774188654,4.01306685464385,21.5346747673623,3.47488434834691e-06,0.000732596269788442,TRUE,0.487976539589443,852,-5.4590596450913
"93","ENSDARG00000055270","si:ch1073-358c10.1",-0.84957425818554,1.41583040126023,21.5119926567017,3.51622799575844e-06,0.000733341486083126,TRUE,0.433476394849785,1456,-5.45392297259442
"94","ENSDARG00000096905","si:ch73-23l24.1",-0.786933410412461,1.62894806797143,21.1314157403634,4.28839831171147e-06,0.000884869932488891,TRUE,0.437148217636023,533,-5.36770488363604
"95","ENSDARG00000058285","cpt1b",-0.798461742825759,3.01653309521448,21.0978225053388,4.36423766224627e-06,0.00089103951259925,TRUE,0.473202396804261,3004,-5.36009160716901
"96","ENSDARG00000036139","lctla",0.472389157767115,5.8214645346547,21.0451188702609,4.48594179692657e-06,0.000906347157220707,TRUE,0.439877568867512,1525,5.3481463654917
"97","ENSDARG00000030215","matn1",-0.562516103795672,5.95445452550903,20.8836508960023,4.88042367865823e-06,0.000975883481146959,TRUE,0.519631273472175,1464,-5.31154247444885
"98","ENSDARG00000074546","si:ch211-213a13.2",-0.72051419286478,1.68968825031493,20.863496148673,4.9320477376103e-06,0.000976142835904994,TRUE,0.412409559307169,3041,-5.30697272849147
"99","ENSDARG00000009844","dusp23a",-0.475972547769108,4.25382059510842,20.7671349344811,5.18654248506626e-06,0.00100803845389947,TRUE,0.444246208742194,1121,-5.28512206027218
"100","ENSDARG00000078419","filip1a",-1.00627034538574,0.606602048551206,20.7632237142118,5.19714608114799e-06,0.00100803845389947,TRUE,0.430218592361278,4163,-5.28423507587584
"101","ENSDARG00000069559","muc13a",-0.541359768966995,4.55982265506719,20.730293217348,5.28729017495346e-06,0.00101536911122176,TRUE,0.40783055198973,7790,-5.27676685416404
"102","ENSDARG00000033757","ncaph2",-0.943697710036123,0.565800287950638,20.5719481962325,5.74315279895809e-06,0.0010920999185156,TRUE,0.402077722200846,3898,-5.24084962898062
"103","ENSDARG00000052734","hmgcra",-0.874523319916516,3.41409980381262,20.5045683937967,5.94890976868186e-06,0.00112024324148887,TRUE,0.44990565190044,3710,-5.22556261827637
"104","ENSDARG00000095615","si:dkeyp-86h10.3",-0.479758572080496,3.2480502031457,20.3221808011268,6.54375815230101e-06,0.00121780691465737,TRUE,0.365618661257607,1972,-5.1841727599269
"105","ENSDARG00000038716","casq1a",-0.779606313664377,5.86282476839375,20.3079577140076,6.59258228701916e-06,0.00121780691465737,TRUE,0.41725411211816,2979,-5.18094444074191
"106","ENSDARG00000040306","otomp",-0.443774273107416,4.18454975774529,20.2325144097268,6.8577398425516e-06,0.00125483699986916,TRUE,0.510879025239339,1149,-5.16381899444524
"107","ENSDARG00000104823","znf648",-0.827036777137238,3.96205960408437,20.1777052975501,7.05706559037565e-06,0.00127924153449464,TRUE,0.457172342621259,1938,-5.15137584609062
"108","ENSDARG00000094466","si:ch73-199e17.1",-0.573899314645848,2.54731174057961,19.9338676452554,8.01675356789231e-06,0.0014397495574337,TRUE,0.50783378746594,1468,-5.09600146625286
"109","ENSDARG00000101495","ugt5b2",-1.22002914888274,1.35074581125786,19.8563281013487,8.34859055818804e-06,0.0014855895639139,TRUE,0.413039519213258,1830,-5.07838683762637
"110","ENSDARG00000058966","zgc:112332",0.837936726890924,3.40257501360535,19.7896048858498,8.64515737396662e-06,0.0015243770220496,TRUE,0.429123213595983,863,5.06322709654585
"111","ENSDARG00000037613","lgals8b",0.679196419018153,1.27910517702557,19.6464653848705,9.31755105248963e-06,0.00162813711904585,TRUE,0.418949771689498,876,5.03069821899228
"112","ENSDARG00000101180","mcm7",0.484027691540344,6.24725841888931,19.5475286979636,9.81275941852483e-06,0.00168997706168325,TRUE,0.606349911190053,901,5.00820884871349
"113","ENSDARG00000105443","si:ch211-63p21.8",0.718399505124608,3.43273780494467,19.5411244052112,9.84571086668421e-06,0.00168997706168325,TRUE,0.41519059090265,7057,5.00675292205172
"114","ENSDARG00000077372","tfr1b",-0.531823195655653,4.87457800244662,19.4834266990957,1.0147632737881e-05,0.00172652179459596,TRUE,0.436551501453019,3097,-4.99363525910876
"115","ENSDARG00000070140","RETSAT",0.838124313119718,0.363779272130547,19.4082482073708,1.05550212685744e-05,0.00177480736162602,TRUE,0.428394039735099,2416,4.97654088724356
"116","ENSDARG00000028664","ahsa1a",-0.653234177913105,1.87197907992252,19.3975275766296,1.06144387476087e-05,0.00177480736162602,TRUE,0.401125839840203,1377,-4.97410296478207
"117","ENSDARG00000074749","abca12",-0.454219231504759,6.48610462850472,19.3497042969192,1.08836097852555e-05,0.00180426064440013,TRUE,0.479005167958656,6192,-4.96322703756007
"118","ENSDARG00000052039","caspb",-0.589137419155727,2.78399938242481,19.3121404252768,1.10998342171547e-05,0.00182451173284689,TRUE,0.463853451095846,1528,-4.95468350761988
"119","ENSDARG00000077360","fthl30",-0.845820443411618,1.35832497045058,19.2475261012571,1.1481906588543e-05,0.00187145428732253,TRUE,0.442567567567568,888,-4.93998599067214
"120","ENSDARG00000003311","pank2",0.438194550354648,6.75226453498093,19.1774611963783,1.19111498111787e-05,0.00192523884781351,TRUE,0.436941410129096,1510,4.92404631303046
"121","ENSDARG00000086103","slc37a1",-0.579442766935743,2.39564931286632,19.0115065992444,1.29932551864239e-05,0.00208278659170147,TRUE,0.360711462450593,4217,-4.88628203196014
"122","ENSDARG00000024204","mcm3",-0.782118732751865,2.84997525079189,18.9531873568585,1.33965288382154e-05,0.00212982847004939,TRUE,0.486936642717178,3062,-4.87300771668715
"123","ENSDARG00000052000","cav2",0.43340157368522,4.06065934072095,18.928536452871,1.35707457076704e-05,0.00213998523370711,TRUE,0.394134897360704,1705,4.8673962873566
"124","ENSDARG00000073720","si:dkey-250l23.4",0.609534895787966,2.73697418595571,18.9045444511412,1.37424906778116e-05,0.00214959152570027,TRUE,0.53394495412844,1090,4.86193454896484
"125","ENSDARG00000019507","mcm5",-0.925367859315973,2.84713484819141,18.738944209073,1.49889827847582e-05,0.00232581048074536,TRUE,0.495987772258311,2617,-4.82422783919684
"126","ENSDARG00000052113","hexa",0.463508612387011,4.461687782364,18.6997377839733,1.53003526215588e-05,0.00235528285275995,TRUE,0.488739495798319,1488,4.81529856004302
"127","ENSDARG00000019752","rom1a",0.434083015461974,4.6352542776334,18.6732840547596,1.55141055644686e-05,0.0023693826104601,TRUE,0.409924937447873,4796,4.80927325776033
"128","ENSDARG00000079145","CABZ01077217.1",-1.03610728689527,1.39828919823777,18.6324502531386,1.58499567304759e-05,0.00240176375581493,TRUE,0.375140156975813,3122,-4.79997191904504
"129","ENSDARG00000052288","zmp:0000000634",-1.33094760190776,-0.219842758951853,18.5637482801406,1.6431581489517e-05,0.00247059654705948,TRUE,0.387565237122759,4407,-4.78432063503623
"130","ENSDARG00000052057","pcolceb",-0.604547675777967,2.22403514669055,18.5487626935745,1.6561269579415e-05,0.00247094142124872,TRUE,0.445384615384615,2600,-4.78090637345695
"131","ENSDARG00000052437","mia",-0.693337732442746,2.12279964191246,18.4591839127477,1.73582295521827e-05,0.0025555613033405,TRUE,0.498969072164948,485,-4.76049457264615
"132","ENSDARG00000114670","ube2c",-1.02657635340255,0.274390299665056,18.4482500066201,1.745810767247e-05,0.0025555613033405,TRUE,0.422246220302376,926,-4.75800283233392
"133","ENSDARG00000102050","MCOLN3",-0.920846017234564,0.748878871603256,18.4411037589332,1.75236983576143e-05,0.0025555613033405,TRUE,0.474981765134938,2285,-4.75637423111308
"134","ENSDARG00000021086","znf367",-0.770521937900033,0.556173728596839,18.2722753515832,1.91473694188598e-05,0.00277151027797167,TRUE,0.535739814152966,1399,-4.71789088359342
"135","ENSDARG00000029058","rbbp4",-0.558348586851605,3.50849503594833,18.1972689007263,1.99164228731796e-05,0.0028197413510947,TRUE,0.448570110701107,2168,-4.70078866119058
"136","ENSDARG00000075707","nid2a",-0.479884109193864,4.35043646152089,18.1960075566525,1.99296175354508e-05,0.0028197413510947,TRUE,0.537387625594923,1351,-4.70050103566163
"137","ENSDARG00000099355","BX890548.1",0.45130521999921,3.55517229162839,18.1937717825415,1.99530270932298e-05,0.0028197413510947,TRUE,NA,NA,4.69999120773876
"138","ENSDARG00000102798","mcm2",-0.668674660192218,3.60091928196575,18.1798151477739,2.00997850563035e-05,0.0028197413510947,TRUE,0.44786896794646,5678,-4.6968085868263
"139","ENSDARG00000026771","tmem41ab",-0.666128117719288,3.53066733607517,18.1696395048691,2.02074679213324e-05,0.0028197413510947,TRUE,0.39938080495356,1938,-4.69448810195657
"140","ENSDARG00000087164","crygm2d4",0.483824349703159,7.82975163836411,18.135391072277,2.0574175333786e-05,0.00284283262476161,TRUE,0.442839951865223,831,4.68667756341406
"141","ENSDARG00000038156","dusp11",-0.553300866236847,2.77859078304916,18.1269032604741,2.06660857955963e-05,0.00284283262476161,TRUE,0.388221153846154,4992,-4.68474177196234
"142","ENSDARG00000091918","BX548073.1",0.812541602610515,0.508383523032594,18.1072628823233,2.08803467938197e-05,0.0028520789184009,TRUE,NA,NA,4.68026229257631
"143","ENSDARG00000104721","si:dkey-203a12.9",-1.00946171696885,0.646226570881495,18.060557782009,2.13988697859438e-05,0.00289578119238653,TRUE,0.416809605488851,292,-4.66960916397278
"144","ENSDARG00000062727","cep290",0.430888370211726,6.05294775358362,18.0516794656576,2.1498891096291e-05,0.00289578119238653,TRUE,0.475533167604344,7643,4.66758394023238
"145","ENSDARG00000070239","knl1",-0.801767443914502,1.31844622762865,17.9838779127236,2.22783827140623e-05,0.00297265148238883,TRUE,0.420851528384279,5496,-4.65211633970352
"146","ENSDARG00000037845","col9a3",-0.658972232036962,6.10068925734613,17.9755456780125,2.23761144786951e-05,0.00297265148238883,TRUE,0.507227754577578,3113,-4.65021532473188
"147","ENSDARG00000057074","rpgrb",0.513603171159258,4.86758148772789,17.9540176262501,2.26306236300038e-05,0.00298425043759665,TRUE,0.443653790299158,3443,4.64530347806747
"148","ENSDARG00000030254","cbln9",-0.871377861024918,1.01503074541122,17.9422356753729,2.27711417181019e-05,0.00298425043759665,TRUE,0.357843137254902,816,-4.64261519382751
"149","ENSDARG00000058533","pole",-0.603929278226244,1.99262835647508,17.8385237361074,2.40465140863364e-05,0.00313024286723879,TRUE,0.48448420464076,7154,-4.61894787242095
"150","ENSDARG00000061416","c2cd4a",0.559234714476779,4.75886583684717,17.7666453509318,2.49723008198163e-05,0.00320804594149281,TRUE,0.47170935080405,1679,4.60254144213738
"151","ENSDARG00000038658","cavin4a",-0.432620139171116,5.06336276794691,17.7664403640141,2.49749916047337e-05,0.00320804594149281,TRUE,0.511214230471771,1293,-4.60249464908871
"152","ENSDARG00000103744","hacd1",-0.417952661590121,5.2418631984843,17.6579832605214,2.64403149653971e-05,0.00337392334913712,TRUE,0.333063209076175,3702,-4.57773337570231
"153","ENSDARG00000069093","col2a1a",-0.610823040067537,9.25795944730585,17.6325892251691,2.67957051952633e-05,0.00339692482331587,TRUE,0.547512864493997,5830,-4.57193480893642
